,mean_displacement,SEM,STD,data_set,location,time
26,35.070532915360495,0.13099922923323878,6.680960690895178,200120,Bone Front,4.333333333333333
27,35.08205790153052,0.13238012441862804,6.7513863453500305,200120,Bone Front,4.5
28,35.35266457680249,0.13996031456526178,6.998015728263089,200120,Bone Front,4.666666666666667
29,35.54635020152261,0.14117999676261828,6.9178198413682965,200120,Bone Front,4.833333333333333
30,35.550348666112214,0.14265614229427928,6.990150972419684,200120,Bone Front,5.0
31,35.138506813383664,0.14301133294125662,7.007555314121575,200120,Bone Front,5.166666666666667
32,34.934585119314185,0.1446484125180774,7.087772213385793,200120,Bone Front,5.333333333333333
33,34.0789136971403,0.14093806810392048,6.905965337092104,200120,Bone Front,5.5
34,32.85138506813382,0.13524127940246233,6.626822690720655,200120,Bone Front,5.666666666666667
35,32.43954321540528,0.13739927112935502,6.732564285338397,200120,Bone Front,5.833333333333333
36,31.735813447636108,0.1360401416848038,6.665966942555387,200120,Bone Front,6.0
0,0.0,0.0,0.0,170902,Bone Front,0.0
1,1.842010971320141,0.024875711742770718,1.3432884341096187,170902,Bone Front,0.16666666666666666
2,3.1665068416258104,0.03849998702437663,2.040499312291961,170902,Bone Front,0.3333333333333333
3,4.5633691290006615,0.05347418669423356,2.8341318947943788,170902,Bone Front,0.5
4,5.86596463624592,0.0720402641547358,3.8181340002009976,170902,Bone Front,0.6666666666666666
5,8.03838543286877,0.0888617374064566,4.7096720825422,170902,Bone Front,0.8333333333333334
6,10.947801055959332,0.1087958659595848,5.766180895857994,170902,Bone Front,1.0
7,14.141170633880806,0.12109288653381353,6.296830099758303,170902,Bone Front,1.1666666666666667
8,17.535469472341777,0.1307280490025812,6.667130499131641,170902,Bone Front,1.3333333333333333
9,20.8528703755654,0.14217199237175324,7.250771610959416,170902,Bone Front,1.5
10,24.219253037091654,0.14873961354755308,7.585720290925207,170902,Bone Front,1.6666666666666667
11,27.215333605850024,0.16158695122178074,8.079347561089039,170902,Bone Front,1.8333333333333333
12,29.618022437207607,0.171129705744796,8.5564852872398,170902,Bone Front,2.0
13,32.0570468274515,0.17553394103451206,8.776697051725602,170902,Bone Front,2.1666666666666665
14,34.37047253838175,0.18854966479852045,9.238933575127502,170902,Bone Front,2.3333333333333335
15,36.497771202771894,0.19169566604508587,9.393087636209206,170902,Bone Front,2.5
16,39.144149279823644,0.19503655775033127,9.556791329766234,170902,Bone Front,2.6666666666666665
17,41.388472543943294,0.2013225285078616,9.663481368377356,170902,Bone Front,2.8333333333333335
18,43.49153797017585,0.2065934834513541,9.709893722213641,170902,Bone Front,3.0
19,45.44972824029915,0.21657876177193575,9.74604427973711,170902,Bone Front,3.1666666666666665
20,47.354936474707564,0.2279845772859565,10.031321400582089,170902,Bone Front,3.3333333333333335
21,49.35039374336281,0.24624611138545255,10.342336678189008,170902,Bone Front,3.5
22,52.698206397620474,0.3106394985025775,12.114940441600522,170902,Bone Front,3.6666666666666665
23,55.596990842004864,0.3198204377445711,12.153176634293699,170902,Bone Front,3.8333333333333335
24,58.278062774588186,0.3362680255483914,12.44191694529048,170902,Bone Front,4.0
25,60.414004411824294,0.33551062163754897,12.413893000589313,170902,Bone Front,4.166666666666667
26,63.246582186492255,0.33757033459203056,12.152532045313098,170902,Bone Front,4.333333333333333
27,64.93683452397174,0.35786490504964524,12.525271676737585,170902,Bone Front,4.5
28,66.88987081411118,0.3584908940665228,12.547181292328295,170902,Bone Front,4.666666666666667
29,69.18679721513897,0.3625699724591611,12.689949036070638,170902,Bone Front,4.833333333333333
30,71.96229910496157,0.3747851889077016,12.367911233954153,170902,Bone Front,5.0
