,Video,Location,Time1,Time2,X0,Y0,Velocity
130,2,In Bone,0,24,396.15987460815046,241.1833855799373,6.487928113573435
131,2,In Bone,0,24,395.1802507836991,270.7680250783699,5.946929856362236
132,2,In Bone,0,24,387.73510971786834,293.6912225705329,6.416722998544867
133,2,In Bone,0,24,392.2413793103448,318.5736677115987,8.915787793664286
134,2,In Bone,0,24,393.80877742946706,413.7931034482759,9.053573996065296
135,2,In Bone,0,24,374.2163009404389,415.94827586206895,10.347559225704968
136,2,In Bone,0,24,379.5062695924765,436.12852664576803,13.490739680207755
137,2,In Bone,0,24,369.90595611285266,477.4686520376176,14.496446741910114
138,2,In Bone,0,24,391.2617554858934,541.1442006269592,12.230104210486969
139,2,In Bone,0,24,362.8526645768025,557.0141065830721,13.498651121518064
140,2,In Bone,0,24,342.67241379310343,509.6003134796238,10.923244926994663
141,2,In Bone,0,24,356.5830721003135,426.5282131661442,9.53411054905677
142,2,In Bone,0,24,395.1802507836991,508.03291536050153,12.115099366953656
143,2,Further In Bone,0,24,166.92789968652036,32.32758620689655,8.286945917929703
144,2,Further In Bone,0,24,168.10344827586206,24.88244514106583,6.756031653670514
145,2,Further In Bone,0,24,176.72413793103448,41.14420062695925,7.1619814758754865
146,2,Further In Bone,0,24,167.5156739811912,73.4717868338558,8.745577633489672
147,2,Further In Bone,0,24,179.27115987460814,81.30877742946709,8.94895881003862
148,2,Further In Bone,0,24,161.63793103448276,83.46394984326018,7.476654350741451
149,2,Further In Bone,0,24,155.76018808777428,105.60344827586206,9.594438937407885
150,2,Further In Bone,0,24,177.50783699059562,142.04545454545453,8.240639631353812
151,2,Further In Bone,0,24,167.5156739811912,137.34326018808778,7.053971797568453
152,2,Further In Bone,0,24,172.0219435736677,166.92789968652036,6.3016544028508585
153,2,Further In Bone,0,24,177.11598746081503,175.3526645768025,6.353409958401669
154,2,Further In Bone,0,24,156.7398119122257,178.48746081504703,8.561766513827918
155,2,Further In Bone,0,24,180.6426332288401,202.782131661442,8.045002232042087
156,2,Further In Bone,0,24,162.61755485893417,222.3746081504702,11.381462513832483
157,2,Further In Bone,0,24,164.3808777429467,248.43260188087774,8.501447373486373
158,2,Further In Bone,0,24,162.02978056426332,258.6206896551724,6.28984105309248
159,2,Further In Bone,0,24,173.3934169278997,266.4576802507837,6.965152948020743
160,2,Further In Bone,0,24,172.60971786833855,285.65830721003135,6.083337749007749
161,2,Further In Bone,0,24,172.80564263322884,304.0752351097179,6.318383815280995
162,2,Further In Bone,0,24,160.85423197492162,329.54545454545456,7.713876731904735
163,2,Further In Bone,0,24,149.29467084639498,351.8808777429467,7.527821102444407
164,2,Further In Bone,0,24,181.23040752351096,379.89811912225707,8.091538610416029
165,2,Further In Bone,0,24,168.49529780564262,384.9921630094044,8.032467349308137
166,2,Further In Bone,0,24,159.48275862068965,405.3683385579937,8.05587980182138
167,2,Further In Bone,0,24,186.71630094043886,410.65830721003135,8.380938027977585
168,2,Further In Bone,0,24,162.42163009404388,460.0313479623824,8.881952687960233
169,2,Further In Bone,0,24,174.3730407523511,465.51724137931035,7.831018737626033
170,2,Further In Bone,0,24,169.47492163009403,479.8197492163009,8.066445284946647
171,2,Further In Bone,0,24,158.30721003134795,521.7476489028213,8.607460148435564
172,2,Further In Bone,0,24,175.94043887147336,533.1112852664577,9.95102054467301
173,2,Further In Bone,0,24,187.5,545.0626959247649,9.233441746040892
174,3,Bone Front,0,24,489.2241379310345,154.78056426332287,18.397377153664518
175,3,Bone Front,0,24,474.5297805642633,151.64576802507835,19.497282947143624
176,3,Bone Front,0,24,444.16144200626957,136.55956112852664,19.72002467794373
177,3,Bone Front,0,24,512.9310344827586,155.36833855799372,16.935384104066333
178,3,Bone Front,0,24,440.24294670846393,196.3166144200627,16.064038626250937
179,3,Bone Front,0,24,445.72884012539186,253.52664576802508,16.771892287643176
180,3,Bone Front,0,24,510.38401253918494,282.52351097178683,14.577151428813503
181,3,Bone Front,0,24,450.23510971786834,262.9310344827586,16.09872495057288
182,3,Bone Front,0,24,430.2507836990595,334.83542319749216,13.952333373785372
183,3,Bone Front,0,24,519.5924764890282,377.54702194357367,11.983886832819298
184,3,Bone Front,0,24,459.4435736677116,227.8605015673981,16.936163245561023
185,3,Bone Front,0,24,440.4388714733542,197.68808777429467,16.877769970949185
186,3,Bone Front,0,24,537.0297805642633,320.141065830721,13.36253219602639
187,3,Bone Front,0,24,534.4827586206897,157.32758620689654,17.989171869983643
188,3,Bone Front,0,24,512.7351097178683,215.12539184952976,18.380024764599323
189,3,Bone Front,0,24,430.44670846394985,414.3808777429467,11.9282023555472
190,3,Bone Front,0,24,478.84012539184954,448.66771159874605,12.093990747897399
191,3,Bone Front,0,24,456.5047021943574,491.77115987460814,12.367047568387543
192,3,Bone Front,0,24,480.01567398119124,447.88401253918494,12.553144475415484
193,3,Bone Front,0,24,509.01253918495297,497.45297805642633,11.315609311233418
194,3,Bone Front,0,24,498.4326018808777,606.5830721003134,12.669096602273216
195,3,Bone Front,0,24,483.9341692789969,646.3557993730408,12.395725717297092
196,3,Bone Front,0,24,489.8119122257053,528.0172413793103,13.38701746381134
197,3,Bone Front,0,24,485.8934169278997,183.18965517241378,17.712305816642083
198,3,Bone Front,0,24,491.77115987460814,206.30877742946709,19.83254420661415
199,3,Bone Front,0,24,471.0031347962382,242.94670846394985,16.978113135351236
200,3,Bone Front,0,24,487.0689655172414,152.82131661442006,18.976213680473936
201,3,Bone Front,0,24,467.0846394984326,210.03134796238245,17.19044434236004
202,3,Bone Front,0,24,523.9028213166144,200.6269592476489,15.489212677157031
203,3,Bone Front,0,24,540.5564263322884,134.20846394984326,18.28540754782252
204,3,Bone Front,0,24,477.66457680250784,289.9686520376176,13.080546106450946
205,3,Bone Front,0,24,414.1849529780564,246.08150470219437,17.98650433753228
206,3,Bone Front,0,24,444.3573667711599,274.88244514106583,15.842140777133677
207,3,Bone Front,0,24,471.59090909090907,367.94670846394985,12.256754045375365
